sample_id,path,language,source,source_partition,original_label,label,is_unknown,expected_hands,group_id,split,content_sha256,file_bytes
5ffe6a011e80d27301a1,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78242.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78242,train,7145bc4ce9672f31ac9c4d8dc10bdc72b00cfcde14caeba4bd1fe81db9e2c224,63593
982452bc0c5322ab392c,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78251.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78251,train,849f400d44558b80cd9b0177216882c2635564d2ababbfa83ef329db6e106f70,62110
827463dd1678cb462a00,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78267.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78267,train,63225c20ad0dfc832614efcc214e2b5cb5d844920b930a668245fe9a345d0a48,64071
c7cc93806f15cacbbd31,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78302.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78302,train,93c8d31f9ba840b91bd73d9924cf7259d5f34dbad0a3fd655c86faa42da0c994,68460
a4deed4fdb96720154b1,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78405.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78405,train,f6ae1b457640da738491a400d2a1f2623a185fa06e2a1cc577a0d4482ed618be,66481
d9cfbcbe9dfa26b0ec79,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78421.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78421,train,9cc4a39c8bf6a3af91ef7d14e37706218acd9c5f4f13dba999beefec926ac347,63964
796469b62097dc63a92e,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78438.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78438,train,822b091862d5d7dcd810b97624a692928d0b5f4c51b1f59b73c88dd0f589530a,62399
3414a1491325814fa204,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78525.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78525,train,ef4a3aca38037f6ddefd571637d8d40b5b651362465a9f51d2ad009bbe5431e8,63706
99f8729f5b97e819dbb0,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78542.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78542,train,7c3d55e9af3ec8750ff406faffe13335a8e3c1611ed64f904d1dfafb7a582c95,64255
4d5b8ed0c503f1ee7fd0,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78570.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78570,train,f40b8ca86303a69a297843b0bca63d2cda5ce2d0371004cadceb394e41e19e47,64254
98e260c2e981f531f573,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78582.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78582,train,9b983ddd0b2932897f0f25a8edb5c59727dd9a0211a3be892e60112166c83fe2,64503
b509c97354cf9c8758c5,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78601.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78601,train,9b73c1a91cbca225ca13b7f5d122f2c24c54e29b022957c876d016443bb6976f,67344
91b16ffede13bcc4fe6d,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78617.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78617,train,95d0da2658f5d369d9bd3d4146c27994d5848e585820d52cc4b499b70631e646,69369
44e852a6f45fd4418489,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78742.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78742,train,c6db2e1a240abbc1dd73a43f7ca4ed0366ea3c652ca68fea4b5140697a2357db,65343
b4f0f8d40fb920546593,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78758.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78758,train,45c08b190d1aa6225058b79d685b6b0534589efd517b317b12d0360b05cabd63,60632
24286456e93d976f25ed,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78765.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78765,train,d5039e8e90027fbcd5142b67ea00d512ed0d611fe0e39199d2c1d3d86661c5f5,64801
4784bb9f27cba529c057,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_78983.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_78983,train,3d0f6842a3e04f5107d3d7a3e7f3e08d3b346124c085a1689726bcae13bba220,64804
3ef53a0a904c0b9dbe4b,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79010.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79010,train,c4e361fdbee7dcebfbaf34d1e5fef45c14e416f40837562f126d504236eb374d,64694
19fc22b8ee6ac4aba85d,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79046.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79046,train,8f85462805d1c1c2c74c4271cc27207ecf368f67bac19d11bfcfd2d6205afa0e,67786
98eb23f2b39a2d9da080,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79067.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79067,train,3e0efb76a75a392bbe52d96fbcc12b241a550ca5f4daeba8c700564c0cdca50a,72271
363949b6f0b3cd8dabf5,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79179.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79179,train,d56c16660dbcfd066f2ec1c21574252533105e5ef2d0ab6150faf46e410736db,67714
769b9f56cb3ffccb4020,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79195.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79195,train,572cac856c09f7de18adcefe19a2b2a7ca3924c761dbf9067dcfdcb014f18d6c,67144
65fad5ba984694af9fef,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79211.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79211,train,0b1943987af498fe3fad7a2db9311995bdc630a53e4bbd123b91df73aba943b8,65330
38320ba200ef22a66c43,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79227.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79227,train,4c8ff83e16fc440223e9f75c3540340e47ff00f569cb5266b61f5b1cb96d4eec,65045
e5b6371169ca44df7c6e,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79243.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79243,train,ea1bd6582db9ff2de1f6df0f216a5824565271ed8117635800beb5dcdc0ab6a1,64129
07ae6c9dcbb055fb8dc4,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79369.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79369,train,2601dbce82f9ec76d542c7234d3cd0b9db9ebe20bde688f518d0d2cce6e12984,66040
89665513382ecd10cb23,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79389.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79389,train,7d978234b21a74f9130fab407ee2ebca04791bcecc1df0261540ba03b6e311c9,69096
1930b4623d54731c7a68,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79401.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79401,train,ff252247976b267e98165713824c30218528a8dcac7b0c1ebbe6e1ca5c3d5557,68380
7053198f41be13b81def,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79561.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79561,train,fe675ee14c01d43ca4f735c7e0259c16998870193dfb37fb2d934efa81c74f08,69806
ba81ec8915eaf154cd34,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79568.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79568,train,ab5792077d090d5e4e6d88b8a7ae402a421e8cc3512689a7ccc86b5e6bd8d25d,70448
4179353f3353577af3e2,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79585.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79585,train,085748205687a9a3e3c819375000da6d25df158bad80250f369db5825311c7c6,68860
ccc32e3c2a3985dd06e0,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79608.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79608,train,4682582d4fc4a9a9b8ee1b4292b0ccfb6297c0c00fc3a2e34d0edfae40341127,66328
b8c10e99f99073b38abf,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79761.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79761,train,2646c829d1093f5c1894e9f11757ff40dcc0a879ff8b92544fd992a88987ad4f,63508
20a8d9b3c71ac503d5d5,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79789.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79789,train,935256bf181a9eda11951afacbb0c75d439dd365394786ca6596732333735011,67343
5692139c2f5dce1fb079,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_79813.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_79813,train,5fd66c2c17b002c5b6d2d618bfabb37b53c957b091e14c42689da6b32b1d26cc,69386
c5c8a80cada1bce9999f,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_8654_jpg.rf.f5d383020f332ba05c2bf8dff8522206.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_8654,train,529f12e96177f0ba344c44915ad67459fec8cadc9ba7a7cc4133b4c1ab797992,41229
6b58d81f3204834ecb05,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_8678_jpg.rf.6967145ccb68073eaa31cbdb6df1a067.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_8678,train,fac65d478079d700b8c0d5b0ba80e1e44622c146442a502e360ce4524b198d4b,44637
ab180ea57ae51c4e8c9a,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_8714_jpg.rf.a1cadbff7967bfd28642793b6a649797.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_8714,train,272c031a57c81fdec8877cfdba34f3504592fa588e3f59c2350cf7de79c2dc5e,46585
4b1f22964748ab86bc73,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_8734_jpg.rf.26b268371200704e0aa089caa7ca5bd8.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_8734,train,9ed8c268e3fc6383fe33f13506f802f16fc2bbc823f37c36b45bf50ad86eb068,44216
3cd68d7c823f92b3b802,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_8990_jpg.rf.8e370a892a40500585afcf1403399780.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_8990,train,12d63a9d6f5c8616b774ad2a537a79fe9f81fc6daa63dad13b220dc30de9e59a,47400
6adb24a4f3603cfdc2e4,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9010_jpg.rf.05791b5863a2c733d089e23e66fc5fda.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9010,train,601898975fb77a94fb02400c9417979533c9c8d1de42e92a96f8b5b5ba7321f2,52375
55a6e81de6f0efcb3f7f,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9034_jpg.rf.4d0038c4b2baa99bee5b1d2b51d2adfc.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9034,train,c7a0b79167ca561590ec6bfac2d4508362963edb47be6ce901ecb0cdeea9163b,48096
5c3c542b4c4c0784711f,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9058_jpg.rf.7d500635a69763936fc5928947945029.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9058,train,0444883a2a3493e6a465d7de2225e04a61c6557f14812d076dcde5242330690a,46739
fee657fbbb8afbfa27d4,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9126_jpg.rf.d925760941d4dc4526dd9d7995001585.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9126,train,21d5467fce988c0d2142b61f194bd1a2f3a637256bd5e65555e727f070b4537a,45267
4bdcbbf5effb94856964,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9150_jpg.rf.e860c0a37e7f5619d4f583b8a78e0a9a.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9150,train,cfc319d4bc6bc2ddcd6fe3a28371bb12b529978c55d570083c1d101b3b4389c0,44635
c72540626bb8d42fe25f,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9178_jpg.rf.8d9800f7e4da343e5823664755a9ecee.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9178,train,971d94faa61e5e17f8bfa2b334988ae8bd27b7f365f81c4073913272c54a1795,48246
659807edb682cf0db997,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9202_jpg.rf.816a55a6db0d93037a25a2898bb75a7c.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9202,train,2c89d354f7dd7f6f60fefb2cd32660e7e563833db8f44816ffd0e093691fe301,52870
41277231e9fec914f6c0,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9222_jpg.rf.29dc6cb91a020305cd4dacbedc41580a.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9222,train,a853dafe86c3dd815a71ffd056f9662b7f1f5759d4fe8a9e0d2818d7d0ca0d38,49633
5566e40a3a5d641f032e,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9250_jpg.rf.70e8991c9f9c866db87bafb407c974bd.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9250,train,849ffc79ce7abf14a991fda7d587ea0ca9c7d7f0b2fb32bd17c90e532de2e419,47269
34515a1fd82183e2f52d,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9274_jpg.rf.e950eb2f4c480342551e3a3080f1c681.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9274,train,5868faa42e7b32a10e6a98eda76cefa4f07f82bd794d443ef564726d58a4bb41,46624
e3979f4c4d8c75a750d2,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9334_jpg.rf.95e3b5aad10583731eb8adcfb982b004.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9334,train,5e5797241acff86749ccad3069bf559fe06e8a8ef218e3aa08117dfa010be75f,44407
1d08421d5d93cbdca333,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9358_jpg.rf.f44e9f7d94fe05f906902a53431397c1.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9358,train,bee05986bcc4fd47133e1abf6403a0d203338fd51432ce46cd7e0420b9c006d7,45799
8f85c73393cd8197017c,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9402_jpg.rf.76d4a1c4e07aba998be49180c7f744a3.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9402,train,7e676e975db18c61763afb9c9ad08895df9bed495a35762088bdb2a7a8f00559,52378
b355846054dc861378e7,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9438_jpg.rf.6af1b209e34a55ba3f3a6fab87cf2296.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9438,train,2f09990bfd61ee07533e2188224c6abfca0737d273c9e3a06688566995d9d764,50592
4da766fe4fac38e8ff90,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9458_jpg.rf.8aa634398fef022128d18dbb5fd72734.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9458,train,db5c9ab704ca9f4e0f9dfc4ede473d15c41320099409dc0adc893be750ac021c,49153
90a3df70416e345353cd,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9478_jpg.rf.7901447334f2fd79b1f28cf0fe16e8a7.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9478,train,025813af004dad8a0dce138785642020f8598e5b8371fde992a6cd5aaf8a2a8d,46459
6176682f02c0937ae8bf,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9502_jpg.rf.2c4abf81121d6ae4c97fb3bc80a41b75.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9502,train,9fb8afe481de6af4073d608329cd3965f300176201b05b40897112f03b0a6d00,44930
31e3a6e6ea2dc2178adc,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9734_jpg.rf.8739d28d0c15b592070a6b671bf294e2.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9734,train,48d70e37a29c7804019262e3cd76c7dbb8ea4ddc938a72702f5e5d7811f02de1,45118
1b8a19e2a38ae9f43bad,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9769_jpg.rf.a984f162ecfdd6dc2ed499701dbebdfc.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9769,train,fd31d27d7b226fd1c305ef044fa808daa0ba403ba056cb6e430cefcc52abd896,47741
cae10d7c6fadacefa7eb,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9825_jpg.rf.3b980cba779df0b8c7ed5ab585a39bfe.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9825,train,bfeed5007324c0b532bfe3df4d0d53bc836ca36f677b57f1e876b475c594203d,50222
be298818692d8910373f,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9841_jpg.rf.0111b36baf05a77820ae4e78ee1ae9bf.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9841,train,c24b8d648b6dfd50bb9e0bdff4c0b61e9eb493f320d9880cc3398a285b6a845d,48840
f12efcccfa345548eb90,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9857_jpg.rf.4246848043e47c87aa122b50d4fd912b.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9857,train,352d9333757696027e90889781057e4ff2805e064cde03f67a7eef7cbba6cae4,48024
3b6ee61df9c514d9896a,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9869_jpg.rf.995e242078641691510d4007cbdad5d2.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9869,train,76c2aec2f66284071f5d8343dc65c45a1efa673c3234f08d28687349951e5e15,47739
333e1cca496edb3b84a3,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9949_jpg.rf.c2a2164e06ffed55ba20b42f06610680.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9949,train,cc1731dbd292f9c71e467e29b70b6d325deef244914968e1b9a95bc55d11b281,45462
d42fa9db09c707b2202a,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9965_jpg.rf.fde3283da2670db2f4bd08a7cf6be69f.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9965,train,5c4951543219fc958fe8202a89735586e6977f2e617a7482b7971972b686cf2a,45342
3b4cc21658c8ad118bca,raw/bisindo/alphabet/multimodal-bisindo-v2/A Multimodal BISINDO Corpus Annotated Images and V/Train/Q/frame_9981_jpg.rf.95baa35d32f0c9d571ed0acb4a8194e3.jpg,BISINDO,multimodal_bisindo_v2,train,Q,Q,0,2,multimodal_bisindo_v2:Q:frame_9981,train,f45ef6ea8d7505f5ff3f2bf86923169f86e21088668b53b31d1764ede4c14b32,46660
476f9abb36391d8c6e43,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/S/S_0002.jpg,BISINDO,bisindo_um_v1,unsplit,S,S,0,2,bisindo_um_v1:S:s_0002,train,16eb9c1dbaccc67e39e3012cdd1d6dcbcd136b22fb4937e2fa4860bee55be0bf,89018
47ee9803d0852d96d910,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/S/S_0002_2.jpg,BISINDO,bisindo_um_v1,unsplit,S,S,0,2,bisindo_um_v1:S:s_0002,train,84d6b9f5a5f9f54f30f4bd4503e2e52340f2a384322baf2cd75223c9941b1105,84537
7cdd7881f84d7afd0f55,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/S/S_0002_3.jpg,BISINDO,bisindo_um_v1,unsplit,S,S,0,2,bisindo_um_v1:S:s_0002,train,a39c99195d222ab3fe90dc7a6053b8dc88071054e8772131c217b5777183a4bd,88596
cec487bac26b5d9f4699,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/S/S_0002_AR.jpg,BISINDO,bisindo_um_v1,unsplit,S,S,0,2,bisindo_um_v1:S:s_0002,train,2755fce538f704e242feb5c4179214c8542cb9f41aa1d4bb2237ff10c0edfd73,121213
c391aaad1a0072ae0ab8,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/S/S_0003.jpg,BISINDO,bisindo_um_v1,unsplit,S,S,0,2,bisindo_um_v1:S:s_0003,train,bc606335d7aeeae3a6460685de47abe94e6ee66ef1483f94dd9c90c2181dba3a,90021
5a64f955d86db5bb36fa,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/S/S_0003_2.jpg,BISINDO,bisindo_um_v1,unsplit,S,S,0,2,bisindo_um_v1:S:s_0003,train,bf75dca717d1df338fee26b4fc4db655f9fafeaac9ef9a769a3de08ebfe46143,84680
